subject_code_1;subject_code_2;n_cooc;difficulty_score_any
05.587;05.580;722;0.141304
05.587;05.581;241;0.133333
05.587;05.582;578;0
05.587;05.583;27;0.10241
05.587;05.584;40;0.104712
05.587;05.585;84;0.029412
05.587;05.586;129;0.176471
05.587;05.587;0;0
05.587;05.588;34;0.064171
05.587;05.589;173;0.115607
05.587;05.590;53;0.169811
05.587;05.591;35;0.171429
05.587;05.592;13;0.307692
05.587;05.593;25;0.054054
05.587;05.594;3;0.058997
05.587;05.595;48;0.166667
05.587;05.596;24;0.083333
05.587;05.597;34;0.205882
05.587;05.598;24;0.25
05.587;05.599;32;0.15625
05.587;05.600;2;0.069959
05.587;05.601;105;0.133333
05.587;05.604;317;0.1
05.587;05.607;2;0.0625
05.587;05.611;67;0.134328
05.587;05.613;155;0.219355
05.587;05.614;21;0.047619
05.587;05.615;77;0.12987
05.587;05.616;58;0.189655
05.587;22.400;8;0.044118
05.588;05.554;25;0.115942
05.588;05.555;63;0.093333
05.588;05.556;1342;0.084112
05.588;05.557;101;0.121212
05.588;05.558;49;0.110512
05.588;05.559;17;0.114379
05.588;05.560;202;0.152381
05.588;05.561;880;0.03252
05.588;05.562;305;0.159091
05.588;05.563;20;0.111111
05.588;05.564;87;0.077827
05.588;05.565;25;0.170501
05.588;05.566;1132;0.291729
05.588;05.567;506;0.183642
05.588;05.568;62;0.052632
05.588;05.569;51;0.15443
05.588;05.570;43;0.008157
05.588;05.571;43;0.067809
05.588;05.572;49;0.170732
05.588;05.573;68;0.103448
05.588;05.574;33;0.07
05.588;05.575;540;0.091463
05.588;05.576;177;0.104167
05.588;05.577;728;0.128205
05.588;05.578;1208;0.125899
05.588;05.579;30;0.145833
05.588;05.580;108;0.12844
05.588;05.581;977;0.029347
05.588;05.582;691;0.148352
05.588;05.583;845;0.160714
05.588;05.584;438;0.033333
05.588;05.585;623;0.123867
05.588;05.586;608;0.070175
05.588;05.587;675;0.012179
05.588;05.588;0;0
05.588;05.589;61;0.04918
05.588;05.590;37;0.162162
05.588;05.591;6;0.136364
05.588;05.592;168;0.064103
05.588;05.593;122;0.04918
05.588;05.594;20;0.1
05.588;05.595;53;0.018868
05.588;05.596;37;0
05.588;05.597;525;0.055556
05.588;05.598;3;0.009103
05.588;05.599;43;0.024316
05.588;05.600;17;0.058824
05.588;05.601;2;0.089888
05.588;05.604;81;0.049383
05.588;05.607;37;0.081081
05.588;05.611;41;0.121951
05.588;05.613;92;0.097826
05.588;05.614;7;0.076923
05.588;05.615;40;0.05
05.588;05.616;160;0.09375
05.588;22.400;11;0
05.589;05.554;64;0.089552
05.589;05.555;106;0.103448
05.589;05.556;187;0.109589
05.589;05.557;57;0.058824
05.589;05.558;43;0.103448
05.589;05.559;667;0.115328
05.589;05.560;47;0.100806
05.589;05.561;110;0.140704
05.589;05.562;641;0.00104
05.589;05.563;184;0.122449
05.589;05.564;60;0.181818
05.589;05.565;19;0.135366
05.589;05.566;332;0.366925
05.589;05.567;573;0.207447
05.589;05.568;272;0.045929
05.589;05.569;17;0.191197
05.589;05.570;187;0.02381
05.589;05.571;37;0.086393
05.589;05.572;339;0.16129
05.589;05.573;243;0.016129
05.589;05.574;100;0.039604
05.589;05.575;64;0.022059
05.589;05.576;68;0.05
05.589;05.577;69;0.181818
05.589;05.578;75;0.116228
05.589;05.579;107;0.178571
05.589;05.580;66;0.097222
05.589;05.581;742;0.094718
05.589;05.582;306;0.179245
05.589;05.583;105;0.128205
05.589;05.584;492;0
05.589;05.585;44;0.091324
05.589;05.586;27;0.109299
05.589;05.587;681;0.060302
05.589;05.588;739;0.055556
05.589;05.589;0;0
05.589;05.590;301;0.126246
05.589;05.591;170;0.141176
05.589;05.592;23;0.217391
05.589;05.593;271;0.073801
05.589;05.594;79;0.126582
05.589;05.595;239;0.09205
05.589;05.596;257;0.077821
05.589;05.597;152;0.078947
05.589;05.598;90;0.055556
05.589;05.599;107;0.056075
05.589;05.600;121;0.082645
05.589;05.601;90;0.111111
05.589;05.604;234;0.094017
05.589;05.607;137;0.080292
05.589;05.611;338;0.16568
05.589;05.613;369;0.186992
05.589;05.614;66;0.151515
05.589;05.615;248;0.064516
05.589;05.616;105;0.152381
05.589;22.400;20;0.05
05.590;05.554;665;0.045455
05.590;05.555;648;0.076923
05.590;05.556;1254;0.055249
05.590;05.557;790;0.066667
05.590;05.558;613;0.036364
05.590;05.559;1342;0.018519
05.590;05.560;41;0.090909
05.590;05.561;58;0.090909
05.590;05.562;100;0.057692
05.590;05.563;164;0.0875
05.590;05.564;48;0.079365
05.590;05.565;39;0.145907
05.590;05.566;556;0.068182
05.590;05.567;48;0.192308
05.590;05.568;109;0.048426
05.590;05.569;1806;0.137931
05.590;05.570;182;0.189189
05.590;05.571;56;0.269795
05.590;05.572;30;0.23756
05.590;05.573;331;0.12844
05.590;05.574;1140;0.245779
05.590;05.575;739;0.082803
05.590;05.576;22;0.209544
05.590;05.577;156;0.216216
05.590;05.578;36;0.075758
05.590;05.579;1538;0.051546
05.590;05.580;658;0.072072
05.590;05.581;89;0.045455
05.590;05.582;65;0.05
05.590;05.583;67;0.145503
05.590;05.584;58;0.277778
05.590;05.585;73;0.252174
05.590;05.586;102;0.186833
05.590;05.587;58;0.245509
05.590;05.588;685;0.222222
05.590;05.589;248;0.115385
05.590;05.590;0;0
05.590;05.591;220;0.054545
05.590;05.592;21;0.095238
05.590;05.593;142;0.042254
05.590;05.594;24;0.041667
05.590;05.595;664;0.043675
05.590;05.596;341;0.041056
05.590;05.597;77;0.064935
05.590;05.598;55;0.090909
05.590;05.599;52;0.038462
05.590;05.600;66;0
05.590;05.601;38;0.105263
05.590;05.604;102;0.088235
05.590;05.607;61;0.196721
05.590;05.611;560;0.176786
05.590;05.613;195;0.082051
05.590;05.614;293;0.174061
05.590;05.615;835;0.02994
05.590;05.616;70;0.185714
05.590;22.400;36;0.138889
05.591;05.554;199;0.177419
05.591;05.555;1924;0.186732
05.591;05.556;49;0.130952
05.591;05.557;33;0.238095
05.591;05.558;820;0.164894
05.591;05.559;774;0.111111
05.591;05.560;564;0.137143
05.591;05.561;479;0.128099
05.591;05.562;727;0.16
05.591;05.563;168;0.147541
05.591;05.564;463;0.169811
05.591;05.565;31;0.118421
05.591;05.566;62;0.078431
05.591;05.567;101;0.083333
05.591;05.568;136;0.084507
05.591;05.569;40;0.168498
05.591;05.570;22;0.097938
05.591;05.571;456;0.190476
05.591;05.572;28;0.129288
05.591;05.573;72;0.15625
05.591;05.574;549;0.130435
05.591;05.575;106;0.462656
05.591;05.576;39;0.245614
05.591;05.577;17;0.340395
05.591;05.578;219;0.247475
05.591;05.579;613;0.314346
05.591;05.580;199;0.208333
05.591;05.581;18;0.157895
05.591;05.582;110;0.166667
05.591;05.583;39;0.070866
05.591;05.584;362;0.129032
05.591;05.585;240;0.235294
05.591;05.586;55;0.327869
05.591;05.587;54;0.333333
05.591;05.588;44;0.267857
05.591;05.589;55;0.329983
05.591;05.590;52;0.309859
05.591;05.591;0;0
05.591;05.592;63;0.285714
05.591;05.593;25;0.08
05.591;05.594;19;0.052632
05.591;05.595;732;0
05.591;05.596;125;0.032
05.591;05.597;92;0.141304
05.591;05.598;39;0.051282
05.591;05.599;54;0.092593
05.591;05.600;21;0.047619
05.591;05.601;86;0.127907
05.591;05.604;40;0.1
05.591;05.607;27;0.074074
05.591;05.611;201;0.079602
05.591;05.613;79;0.101266
05.591;05.614;94;0.138298
05.591;05.615;802;0.002494
05.591;05.616;45;0.133333
05.591;22.400;24;0.083333
05.592;05.554;80;0.36
05.592;05.555;63;0.055556
05.592;05.556;1124;0.289773
05.592;05.557;220;0.345679
05.592;05.558;130;0.248963
05.592;05.559;413;0.25
05.592;05.560;29;0.169014
05.592;05.561;37;0.166667
05.592;05.562;341;0.320961
05.592;05.563;623;0.282051
05.592;05.564;545;0.27907
05.592;05.565;1066;0.333333
05.592;05.566;157;0.28125
05.592;05.567;482;0.162162
05.592;05.568;37;0.307692
05.592;05.569;66;0.294118
05.592;05.570;97;0.277778
05.592;05.571;111;0.315315
05.592;05.572;22;0.184932
05.592;05.573;20;0.434074
05.592;05.574;378;0.274949
05.592;05.575;18;0.129032
05.592;05.576;115;0.4375
05.592;05.577;562;0.159091
05.592;05.578;167;0.277616
05.592;05.579;54;0.117021
05.592;05.580;26;0.194222
05.592;05.581;310;0.24
05.592;05.582;814;0.039216
05.592;05.583;168;0.178082
05.592;05.584;21;0.15534
05.592;05.585;188;0.155844
05.592;05.586;36;0.173913
05.592;05.587;350;0.173077
05.592;05.588;242;0.263158
05.592;05.589;75;0.22695
05.592;05.590;61;0.197947
05.592;05.591;53;0.213018
05.592;05.592;0;0
05.592;05.593;5;0.214286
05.592;05.594;2;0.216216
05.592;05.595;5;0.193473
05.592;05.596;1;0.203655
05.592;05.597;4;0.119835
05.592;05.598;8;0.125
05.592;05.599;6;0.112745
05.592;05.600;76;0.2
05.592;05.601;30;0.066667
05.592;05.604;51;0.137662
05.592;05.607;1;0.113281
05.592;05.611;16;0.0625
05.592;05.613;19;0.263158
05.592;05.614;1;0.125
05.592;05.615;15;0
05.592;05.616;31;0.193548
05.592;22.400;3;0.1
05.593;05.554;108;0.084746
05.593;05.555;71;0.068182
05.593;05.556;819;0.205882
05.593;05.557;194;0.179856
05.593;05.558;84;0.208791
05.593;05.559;379;0.221014
05.593;05.560;32;0.203252
05.593;05.561;23;0.258741
05.593;05.562;482;0.125541
05.593;05.563;399;0.09375
05.593;05.564;708;0.340909
05.593;05.565;198;0.14135
05.593;05.566;474;0.004762
05.593;05.567;24;0.077086
05.593;05.568;38;0.142857
05.593;05.569;60;0.044118
05.593;05.570;127;0.040816
05.593;05.571;31;0.108434
05.593;05.572;17;0.066667
05.593;05.573;183;0.234043
05.593;05.574;21;0.095164
05.593;05.575;56;0.225806
05.593;05.576;597;0.113475
05.593;05.577;71;0.061076
05.593;05.578;25;0.098592
05.593;05.579;18;0.108434
05.593;05.580;176;0
05.593;05.581;810;0.111349
05.593;05.582;241;0.09387
05.593;05.583;12;0.01129
05.593;05.584;71;0.142857
05.593;05.585;18;0.034483
05.593;05.586;458;0.114286
05.593;05.587;195;0.012329
05.593;05.588;43;0.037037
05.593;05.589;30;0.045045
05.593;05.590;32;0.051724
05.593;05.591;37;0.045455
05.593;05.592;26;0.066667
05.593;05.593;0;0
05.593;05.594;38;0.131579
05.593;05.595;190;0.026316
05.593;05.596;195;0.030769
05.593;05.597;1;0.065789
05.593;05.598;1;0.029851
05.593;05.599;3;0.053333
05.593;05.600;142;0.049296
05.593;05.601;1;0.090056
05.593;05.604;258;0.031008
05.593;05.607;162;0.04321
05.593;05.611;143;0.090909
05.593;05.613;401;0.119701
05.593;05.614;37;0.081081
05.593;05.615;100;0.02
05.593;05.616;75;0.053333
05.593;22.400;20;0.15
05.594;05.554;51;0.092652
05.594;05.555;36;0.183333
05.594;05.556;555;0.009975
05.594;05.557;146;0.137931
05.594;05.558;2700;0.066667
05.594;05.559;491;0.073446
05.594;05.560;31;0.196833
05.594;05.561;128;0.179487
05.594;05.562;572;0.054545
05.594;05.563;688;0.066038
05.594;05.564;188;0.075862
05.594;05.565;623;0.069767
05.594;05.566;50;0.333333
05.594;05.567;51;0.202
05.594;05.568;73;0.333333
05.594;05.569;103;0.242718
05.594;05.570;77;0.197749
05.594;05.571;46;0.248447
05.594;05.572;520;0.191489
05.594;05.573;57;0.047619
05.594;05.574;141;0.164122
05.594;05.575;682;0.237984
05.594;05.576;169;0.132353
05.594;05.577;98;0.142857
05.594;05.578;37;0.163636
05.594;05.579;429;0.121951
05.594;05.580;766;0.1425
05.594;05.581;242;0.157895
05.594;05.582;24;0.166667
05.594;05.583;204;0.169231
05.594;05.584;35;0.2
05.594;05.585;385;0.15493
05.594;05.586;256;0.111111
05.594;05.587;96;0.165138
05.594;05.588;50;0.118644
05.594;05.589;59;0.213542
05.594;05.590;88;0.128099
05.594;05.591;68;0.220339
05.594;05.592;139;0.121212
05.594;05.593;91;0.229167
05.594;05.594;0;0
05.594;05.595;33;0.151515
05.594;05.596;29;0.206897
05.594;05.597;2;0.171429
05.594;05.598;2;0.003396
05.594;05.599;1;0.22488
05.594;05.600;5;0.05
05.594;05.601;9;0.021739
05.594;05.604;52;0.192308
05.594;05.607;38;0.184211
05.594;05.611;45;0.088889
05.594;05.613;53;0.226415
05.594;05.614;9;0.175
05.594;05.615;34;0.058824
05.594;05.616;27;0.111111
05.594;22.400;1;0
05.595;05.554;552;0.060606
05.595;05.555;246;0.071429
05.595;05.556;143;0.064516
05.595;05.557;462;0.1875
05.595;05.558;32;0.019432
05.595;05.559;44;0.055556
05.595;05.560;474;0.119048
05.595;05.561;630;0
05.595;05.562;1414;0.085
05.595;05.563;42;0.057692
05.595;05.564;68;0.031902
05.595;05.565;98;0.074627
05.595;05.566;166;0.038462
05.595;05.567;75;0.076923
05.595;05.568;47;0
05.595;05.569;641;0.019048
05.595;05.570;62;0.070707
05.595;05.571;141;0.014085
05.595;05.572;1097;0.03
05.595;05.573;213;0.043478
05.595;05.574;83;0.072581
05.595;05.575;28;0.047619
05.595;05.576;467;0.04
05.595;05.577;522;0.097297
05.595;05.578;620;0.065574
05.595;05.579;21;0.128571
05.595;05.580;174;0.004769
05.595;05.581;35;0.05
05.595;05.582;730;0.115385
05.595;05.583;243;0.163265
05.595;05.584;111;0.137931
05.595;05.585;58;0.168675
05.595;05.586;66;0.182432
05.595;05.587;75;0.211268
05.595;05.588;76;0.164179
05.595;05.589;134;0.162476
05.595;05.590;75;0.230769
05.595;05.591;533;0.210526
05.595;05.592;313;0.106999
05.595;05.593;120;0.147541
05.595;05.594;802;0.195652
05.595;05.595;0;0
05.595;05.596;852;0.024648
05.595;05.597;67;0.029851
05.595;05.598;54;0.018519
05.595;05.599;55;0.036364
05.595;05.600;281;0.046263
05.595;05.601;36;0.111111
05.595;05.604;232;0.047414
05.595;05.607;99;0.050505
05.595;05.611;387;0.090439
05.595;05.613;150;0.113333
05.595;05.614;160;0.1375
05.595;05.615;1615;0.000619
05.595;05.616;111;0.108108
05.595;22.400;43;0.069767
05.596;05.554;29;0.02439
05.596;05.555;30;0.201869
05.596;05.556;177;0.096774
05.596;05.557;442;0.008642
05.596;05.558;39;0.117647
05.596;05.559;55;0.084848
05.596;05.560;106;0.230769
05.596;05.561;145;0.01831
05.596;05.562;43;0.059211
05.596;05.563;24;0.065934
05.596;05.564;500;0.083333
05.596;05.565;33;0.080645
05.596;05.566;103;0.108434
05.596;05.567;622;0.103448
05.596;05.568;161;0.091603
05.596;05.569;47;0.107143
05.596;05.570;21;0.127615
05.596;05.571;262;0.174545
05.596;05.572;853;0.152866
05.596;05.573;204;0.017674
05.596;05.574;14;0.147541
05.596;05.575;165;0.166667
05.596;05.576;41;0
05.596;05.577;400;0
05.596;05.578;266;0.25
05.596;05.579;90;0
05.596;05.580;65;0.272727
05.596;05.581;55;0.232143
05.596;05.582;71;0.333333
05.596;05.583;54;0.208333
05.596;05.584;109;0.236111
05.596;05.585;59;0.272727
05.596;05.586;768;0.470588
05.596;05.587;242;0
05.596;05.588;118;0.309859
05.596;05.589;429;0.25641
05.596;05.590;48;0.202128
05.596;05.591;35;0.296296
05.596;05.592;589;0
05.596;05.593;209;0
05.596;05.594;20;0.138889
05.596;05.595;46;0.066667
05.596;05.596;0;0
05.596;05.597;32;0
05.596;05.598;23;0.043478
05.596;05.599;26;0
05.596;05.600;283;0.035336
05.596;05.601;20;0.1
05.596;05.604;415;0.045783
05.596;05.607;262;0.061069
05.596;05.611;249;0.064257
05.596;05.613;136;0.110294
05.596;05.614;80;0.0875
05.596;05.615;626;0.004792
05.596;05.616;65;0.123077
05.596;22.400;26;0.076923
05.597;05.554;80;0.26009
05.597;05.555;17;0.189189
05.597;05.556;66;0.214286
05.597;05.557;168;0
05.597;05.558;62;0.327273
05.597;05.559;48;0
05.597;05.560;669;0
05.597;05.561;72;0.245283
05.597;05.562;84;0.266667
05.597;05.563;5;0.235294
05.597;05.564;200;0.101695
05.597;05.565;208;0.173333
05.597;05.566;815;0
05.597;05.567;67;0
05.597;05.568;26;0.134831
05.597;05.569;26;0.02381
05.597;05.570;648;0.185185
05.597;05.571;105;0
05.597;05.572;198;0.081633
05.597;05.573;71;0
05.597;05.574;100;0.218182
05.597;05.575;23;0.153846
05.597;05.576;124;0.066667
05.597;05.577;42;0
05.597;05.578;25;0.083333
05.597;05.579;185;0.117647
05.597;05.580;61;0.04
05.597;05.581;70;0.115385
05.597;05.582;629;0
05.597;05.583;100;0.125
05.597;05.584;26;0.125786
05.597;05.585;49;0.096774
05.597;05.586;58;0.057143
05.597;05.587;83;0
05.597;05.588;148;0
05.597;05.589;71;0
05.597;05.590;67;0
05.597;05.591;517;0
05.597;05.592;78;0.173077
05.597;05.593;133;0.222222
05.597;05.594;1243;0.03125
05.597;05.595;183;0.075949
05.597;05.596;92;0.4
05.597;05.597;0;0
05.597;05.598;381;0.044619
05.597;05.599;435;0.052874
05.597;05.600;2;0.083333
05.597;05.601;58;0.068966
05.597;05.604;2;0.1875
05.597;05.607;1;0
05.597;05.611;89;0.123596
05.597;05.613;19;0.157895
05.597;05.614;30;0.166667
05.597;05.615;99;0
05.597;05.616;103;0.07767
05.597;22.400;21;0.047619
05.598;05.554;41;0
05.598;05.555;535;0.047619
05.598;05.556;682;0.172414
05.598;05.557;810;0
05.598;05.558;17;0.070588
05.598;05.559;165;0
05.598;05.560;39;0.173077
05.598;05.561;710;0.134146
05.598;05.562;304;0
05.598;05.563;91;0
05.598;05.564;60;0
05.598;05.565;62;0.105263
05.598;05.566;83;0.0625
05.598;05.567;58;0.088235
05.598;05.568;131;0
05.598;05.569;84;0.058824
05.598;05.570;478;0.1875
05.598;05.571;275;0.027027
05.598;05.572;157;0.037037
05.598;05.573;1075;0
05.598;05.574;61;0
05.598;05.575;36;0
05.598;05.576;3;0.1
05.598;05.577;8;0
05.598;05.578;12;0.138889
05.598;05.579;0;0.147059
05.598;05.580;22;0.06422
05.598;05.581;56;0.101266
05.598;05.582;21;0.2
05.598;05.583;24;0.055556
05.598;05.584;72;0.125
05.598;05.585;11;0
05.598;05.586;17;0
05.598;05.587;0;0.25
05.598;05.588;71;0.164384
05.598;05.589;39;0.264085
05.598;05.590;94;0.373333
05.598;05.591;27;0.130178
05.598;05.592;1;0.180556
05.598;05.593;1;0.195652
05.598;05.594;36;0
05.598;05.595;15;0.181208
05.598;05.596;223;0.11828
05.598;05.597;37;0.135135
05.598;05.598;0;0
05.598;05.599;398;0.035176
05.598;05.600;10;0
05.598;05.601;21;0.047619
05.598;05.604;1;0.25
05.598;05.607;1;0.076923
05.598;05.611;53;0.150943
05.598;05.613;22;0.272727
05.598;05.614;27;0.074074
05.598;05.615;58;0
05.598;05.616;68;0.088235
05.598;22.400;16;0.125
05.599;05.554;70;0
05.599;05.555;1;0.12
05.599;05.556;55;0.039216
05.599;05.557;4;0.16129
05.599;05.558;3;0.210526
05.599;05.559;53;0.24
05.599;05.560;15;0
05.599;05.561;17;0.151515
05.599;05.562;59;0.076923
05.599;05.563;75;0
05.599;05.564;6;0.121429
05.599;05.565;178;0.13125
05.599;05.566;42;0.136364
05.599;05.567;54;0.07563
05.599;05.568;2;0.333333
05.599;05.569;49;0
05.599;05.570;1;0
05.599;05.571;55;0
05.599;05.572;65;0.097222
05.599;05.573;15;0
05.599;05.574;4;0.15493
05.599;05.575;12;0.152778
05.599;05.576;68;0.096774
05.599;05.577;25;0
05.599;05.578;26;0.086957
05.599;05.579;6;0.114504
05.599;05.580;40;0.170732
05.599;05.581;159;0
05.599;05.582;31;0
05.599;05.583;35;0.046154
05.599;05.584;2;0.216667
05.599;05.585;2;0.058824
05.599;05.586;2;0.118644
05.599;05.587;9;0
05.599;05.588;5;0
05.599;05.589;52;0
05.599;05.590;36;0.153846
05.599;05.591;64;0
05.599;05.592;79;0.125
05.599;05.593;10;0.135135
05.599;05.594;48;0.145833
05.599;05.595;16;0.154867
05.599;05.596;5;0.076923
05.599;05.597;42;0.065217
05.599;05.598;58;0.241379
05.599;05.599;0;0
05.599;05.600;5;0
05.599;05.601;34;0.058824
05.599;05.604;1;0
05.599;05.607;2;0
05.599;05.611;68;0.147059
05.599;05.613;32;0.28125
05.599;05.614;30;0.1
05.599;05.615;69;0
05.599;05.616;108;0.12037
05.599;22.400;17;0.235294
05.600;05.554;4;0
05.600;05.555;85;0.083333
05.600;05.556;7;0.181572
05.600;05.557;52;0.25
05.600;05.558;82;0.133333
05.600;05.559;21;0.151899
05.600;05.560;7;0.258065
05.600;05.561;11;0
05.600;05.562;95;0.174757
05.600;05.563;64;0.225806
05.600;05.564;34;0.178571
05.600;05.565;12;0.153846
05.600;05.566;34;0
05.600;05.567;160;0
05.600;05.568;37;0.107143
05.600;05.569;27;0
05.600;05.570;7;0.06383
05.600;05.571;8;0.034483
05.600;05.572;8;0.058824
05.600;05.573;10;0
05.600;05.574;16;0.126761
05.600;05.575;36;0
05.600;05.576;34;0
05.600;05.577;109;0.177778
05.600;05.578;79;0.288889
05.600;05.579;15;0.130435
05.600;05.580;54;0.06
05.600;05.581;16;0.098592
05.600;05.582;2;0
05.600;05.583;27;0.138889
05.600;05.584;264;0.208092
05.600;05.585;146;0.160221
05.600;05.586;284;0.151961
05.600;05.587;75;0.114035
05.600;05.588;169;0.032258
05.600;05.589;72;0.112228
05.600;05.590;46;0.13981
05.600;05.591;8;0.093333
05.600;05.592;149;0.103448
05.600;05.593;93;0.076923
05.600;05.594;74;0.135135
05.600;05.595;16;0.066406
05.600;05.596;13;0.088235
05.600;05.597;12;0.10596
05.600;05.598;75;0.054054
05.600;05.599;51;0.085366
05.600;05.600;0;0
05.600;05.601;2;0.116505
05.600;05.604;213;0.056338
05.600;05.607;100;0.04
05.600;05.611;74;0.121622
05.600;05.613;49;0.102041
05.600;05.614;37;0.027027
05.600;05.615;69;0.043478
05.600;05.616;110;0.063636
05.600;22.400;17;0.117647
05.601;05.554;31;0.106383
05.601;05.555;19;0.094972
05.601;05.556;25;0.105263
05.601;05.557;9;0.150977
05.601;05.558;66;0.185075
05.601;05.559;13;0.222222
05.601;05.560;10;0.058182
05.601;05.561;140;0.089286
05.601;05.562;160;0.125
05.601;05.563;22;0
05.601;05.564;119;0
05.601;05.565;45;0
05.601;05.566;4;0
05.601;05.567;0;0.268519
05.601;05.568;5;0.272727
05.601;05.569;72;0.241758
05.601;05.570;8;0.178571
05.601;05.571;213;0
05.601;05.572;72;0.201681
05.601;05.573;31;0.28125
05.601;05.574;3;0.225806
05.601;05.575;23;0.333333
05.601;05.576;131;0
05.601;05.577;41;0
05.601;05.578;12;0.111111
05.601;05.579;4;0.083333
05.601;05.580;65;0.135135
05.601;05.581;60;0.157895
05.601;05.582;51;0.176471
05.601;05.583;59;0
05.601;05.584;1;0.163265
05.601;05.585;2;0
05.601;05.586;1;0
05.601;05.587;13;0.26
05.601;05.588;4;0.306452
05.601;05.589;72;0.117647
05.601;05.590;74;0.056604
05.601;05.591;48;0.146667
05.601;05.592;226;0
05.601;05.593;13;0.192053
05.601;05.594;46;0.163265
05.601;05.595;58;0.254237
05.601;05.596;5;0.045455
05.601;05.597;48;0.16895
05.601;05.598;369;0.255814
05.601;05.599;92;0.25
05.601;05.600;60;0.1875
05.601;05.601;0;0
05.601;05.604;5;0.090164
05.601;05.607;1;0.142857
05.601;05.611;69;0.057971
05.601;05.613;46;0.065217
05.601;05.614;21;0.095238
05.601;05.615;54;0.055556
05.601;05.616;61;0.098361
05.601;22.400;4;0.100917
05.604;05.554;79;0.065217
05.604;05.555;62;0.195652
05.604;05.556;1;0.25641
05.604;05.557;103;0.116279
05.604;05.558;31;0.046154
05.604;05.559;28;0.160714
05.604;05.560;13;0.144068
05.604;05.561;1;0.082569
05.604;05.562;1;0.169643
05.604;05.563;28;0.211409
05.604;05.564;9;0.1875
05.604;05.565;47;0.0375
05.604;05.566;29;0.211268
05.604;05.567;51;0
05.604;05.568;0;0.111111
05.604;05.569;71;0.15625
05.604;05.570;1;0.02439
05.604;05.571;1;0.177866
05.604;05.572;45;0.082437
05.604;05.573;45;0.02933
05.604;05.574;23;0.266667
05.604;05.575;50;0.104712
05.604;05.576;71;0.166667
05.604;05.577;4;0.006301
05.604;05.578;36;0.033228
05.604;05.579;173;0.104478
05.604;05.580;543;0.118421
05.604;05.581;204;0.125
05.604;05.582;114;0.079545
05.604;05.583;62;0.164384
05.604;05.584;597;0.098446
05.604;05.585;422;0.109375
05.604;05.586;150;0.133962
05.604;05.587;29;0.149068
05.604;05.588;182;0.213115
05.604;05.589;37;0.009168
05.604;05.590;256;0.144737
05.604;05.591;238;0.139535
05.604;05.592;151;0.168831
05.604;05.593;74;0.083333
05.604;05.594;82;0.112319
05.604;05.595;103;0.20915
05.604;05.596;94;0.09434
05.604;05.597;179;0
05.604;05.598;114;0.068063
05.604;05.599;563;0.083333
05.604;05.600;335;0.061856
05.604;05.601;72;0.047619
05.604;05.604;0;0
05.604;05.607;373;0.072386
05.604;05.611;127;0.141732
05.604;05.613;156;0.153846
05.604;05.614;46;0.065217
05.604;05.615;98;0.030612
05.604;05.616;86;0.093023
05.604;22.400;32;0.0625
05.607;05.554;275;0.043478
05.607;05.555;56;0.21875
05.607;05.556;16;0.195122
05.607;05.557;108;0.2
05.607;05.558;66;0.140187
05.607;05.559;91;0.05
05.607;05.560;84;0.060606
05.607;05.561;1;0.167939
05.607;05.562;119;0.156682
05.607;05.563;32;0.146341
05.607;05.564;31;0.058824
05.607;05.565;18;0.113636
05.607;05.566;1;0.083333
05.607;05.567;1;0
05.607;05.568;27;0
05.607;05.569;12;0
05.607;05.570;37;0
05.607;05.571;19;0.115607
05.607;05.572;34;0.169811
05.607;05.573;1;0.171429
05.607;05.574;98;0.307692
05.607;05.575;1;0
05.607;05.576;1;0
05.607;05.577;50;0.166667
05.607;05.578;62;0.083333
05.607;05.579;17;0.205882
05.607;05.580;53;0.25
05.607;05.581;75;0.15625
05.607;05.582;4;0
05.607;05.583;151;0.133333
05.607;05.584;98;0
05.607;05.585;59;0
05.607;05.586;44;0.134328
05.607;05.587;219;0.219355
05.607;05.588;86;0.047619
05.607;05.589;44;0.12987
05.607;05.590;16;0.189655
05.607;05.591;122;0
05.607;05.592;49;0
05.607;05.593;109;0
05.607;05.594;92;0
05.607;05.595;46;0
05.607;05.596;39;0
05.607;05.597;43;0
05.607;05.598;65;0.04918
05.607;05.599;56;0.162162
05.607;05.600;118;0
05.607;05.601;109;0
05.607;05.604;112;0.04918
05.607;05.607;0;0
05.607;05.611;70;0.128571
05.607;05.613;114;0.149123
05.607;05.614;26;0.076923
05.607;05.615;65;0.061538
05.607;05.616;81;0.074074
05.607;22.400;11;0
05.611;05.554;298;0.1
05.611;05.555;32;0.018868
05.611;05.556;80;0
05.611;05.557;71;0
05.611;05.558;7;0
05.611;05.559;207;0
05.611;05.560;96;0.058824
05.611;05.561;41;0
05.611;05.562;506;0.049383
05.611;05.563;837;0.081081
05.611;05.564;716;0.121951
05.611;05.565;30;0.097826
05.611;05.566;191;0
05.611;05.567;42;0.05
05.611;05.568;1587;0.09375
05.611;05.569;632;0
05.611;05.570;134;0.126246
05.611;05.571;76;0.141176
05.611;05.572;88;0.217391
05.611;05.573;88;0.073801
05.611;05.574;73;0.126582
05.611;05.575;193;0.09205
05.611;05.576;64;0.077821
05.611;05.577;530;0.078947
05.611;05.578;322;0.055556
05.611;05.579;183;0.056075
05.611;05.580;1527;0.082645
05.611;05.581;76;0.111111
05.611;05.582;43;0.094017
05.611;05.583;308;0.080292
05.611;05.584;12;0.16568
05.611;05.585;276;0.186992
05.611;05.586;153;0.151515
05.611;05.587;53;0.064516
